trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000000-001-000-1,O-20260406-000044-001-000-3,BUY,FLAT,0,1,1775433600062826237,2026-04-06 00:00:00.062826237+00:00,1775433644494603622,2026-04-06 00:00:44.494603520+00:00,44431777385.0,6587.75,6595.5,['0.00 USD'],0.00118,7.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000046-001-000-4,O-20260406-000154-001-000-6,BUY,FLAT,0,1,1775433646566194702,2026-04-06 00:00:46.566194702+00:00,1775433714662643883,2026-04-06 00:01:54.662643968+00:00,68096449181.0,6594.5,6598.25,['0.00 USD'],0.00057,3.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000155-001-000-7,O-20260406-000226-001-000-9,SELL,FLAT,0,1,1775433715687053106,2026-04-06 00:01:55.687053106+00:00,1775433746332262870,2026-04-06 00:02:26.332262912+00:00,30645209764.0,6599.75,6598.0,['0.00 USD'],0.00027,1.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000228-001-000-10,O-20260406-000305-001-000-12,BUY,FLAT,0,1,1775433748715962468,2026-04-06 00:02:28.715962468+00:00,1775433785359607444,2026-04-06 00:03:05.359607552+00:00,36643644976.0,6598.0,6599.5,['0.00 USD'],0.00023,1.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000306-001-000-13,O-20260406-000307-001-000-15,SELL,FLAT,0,1,1775433786415565798,2026-04-06 00:03:06.415565798+00:00,1775433787469701923,2026-04-06 00:03:07.469701888+00:00,1054136125.0,6599.25,6599.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000310-001-000-16,O-20260406-000338-001-000-18,BUY,FLAT,0,1,1775433790026748476,2026-04-06 00:03:10.026748476+00:00,1775433818284500180,2026-04-06 00:03:38.284500224+00:00,28257751704.0,6599.5,6600.0,['0.00 USD'],8e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000339-001-000-19,O-20260406-000341-001-000-21,BUY,FLAT,0,1,1775433819801411780,2026-04-06 00:03:39.801411780+00:00,1775433821053341020,2026-04-06 00:03:41.053340928+00:00,1251929240.0,6599.5,6599.75,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000346-001-000-22,O-20260406-000359-001-000-24,BUY,FLAT,0,1,1775433826378301014,2026-04-06 00:03:46.378301014+00:00,1775433839540970857,2026-04-06 00:03:59.540970752+00:00,13162669843.0,6599.0,6599.5,['0.00 USD'],8e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000400-001-000-25,O-20260406-000404-001-000-27,BUY,FLAT,0,1,1775433840670226187,2026-04-06 00:04:00.670226187+00:00,1775433844911941518,2026-04-06 00:04:04.911941632+00:00,4241715331.0,6599.5,6599.25,['0.00 USD'],-4e-05,-0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000407-001-000-28,O-20260406-000416-001-000-30,BUY,FLAT,0,1,1775433847490523305,2026-04-06 00:04:07.490523305+00:00,1775433856409264478,2026-04-06 00:04:16.409264384+00:00,8918741173.0,6599.5,6599.5,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000418-001-000-31,O-20260406-000501-001-000-33,BUY,FLAT,0,1,1775433858670059535,2026-04-06 00:04:18.670059535+00:00,1775433901284929080,2026-04-06 00:05:01.284929024+00:00,42614869545.0,6599.5,6603.5,['0.00 USD'],0.00061,4.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000502-001-000-34,O-20260406-000538-001-000-36,SELL,FLAT,0,1,1775433902311752564,2026-04-06 00:05:02.311752564+00:00,1775433938317368912,2026-04-06 00:05:38.317368832+00:00,36005616348.0,6603.0,6601.0,['0.00 USD'],0.0003,2.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000542-001-000-37,O-20260406-000552-001-000-39,BUY,FLAT,0,1,1775433942691760700,2026-04-06 00:05:42.691760700+00:00,1775433952951598153,2026-04-06 00:05:52.951598080+00:00,10259837453.0,6601.0,6601.5,['0.00 USD'],8e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000555-001-000-40,O-20260406-000600-001-000-42,SELL,FLAT,0,1,1775433955126156397,2026-04-06 00:05:55.126156397+00:00,1775433960028348263,2026-04-06 00:06:00.028348160+00:00,4902191866.0,6601.5,6601.5,['0.00 USD'],0.0,0.00 USD,True
