trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000000-001-000-1,O-20260406-000044-001-000-2,BUY,FLAT,0,1,1775433600062826237,2026-04-06 00:00:00.062826237+00:00,1775433644494603622,2026-04-06 00:00:44.494603622+00:00,44431777385,6587.75,6595.5,['0.00 USD'],0.00118,7.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000044-001-000-3,O-20260406-000046-001-000-4,SELL,FLAT,0,1,1775433644494603622,2026-04-06 00:00:44.494603622+00:00,1775433646566194702,2026-04-06 00:00:46.566194702+00:00,2071591080,6595.5,6594.5,['0.00 USD'],0.00015,1.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000046-001-000-5,O-20260406-000154-001-000-6,BUY,FLAT,0,1,1775433646566194702,2026-04-06 00:00:46.566194702+00:00,1775433714662643883,2026-04-06 00:01:54.662643883+00:00,68096449181,6594.5,6598.25,['0.00 USD'],0.00057,3.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000154-001-000-7,O-20260406-000226-001-000-8,SELL,FLAT,0,1,1775433714662643883,2026-04-06 00:01:54.662643883+00:00,1775433746332262870,2026-04-06 00:02:26.332262870+00:00,31669618987,6598.25,6598.0,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000226-001-000-9,O-20260406-000305-001-000-10,BUY,FLAT,0,1,1775433746332262870,2026-04-06 00:02:26.332262870+00:00,1775433785359607444,2026-04-06 00:03:05.359607444+00:00,39027344574,6598.0,6599.5,['0.00 USD'],0.00023,1.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000305-001-000-11,O-20260406-000307-001-000-12,SELL,FLAT,0,1,1775433785359607444,2026-04-06 00:03:05.359607444+00:00,1775433787469701923,2026-04-06 00:03:07.469701923+00:00,2110094479,6599.5,6599.25,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000307-001-000-13,O-20260406-000338-001-000-14,BUY,FLAT,0,1,1775433787469701923,2026-04-06 00:03:07.469701923+00:00,1775433818284500180,2026-04-06 00:03:38.284500180+00:00,30814798257,6599.25,6600.0,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000338-001-000-15,O-20260406-000339-001-000-16,SELL,FLAT,0,1,1775433818284500180,2026-04-06 00:03:38.284500180+00:00,1775433819801411780,2026-04-06 00:03:39.801411780+00:00,1516911600,6600.0,6599.5,['0.00 USD'],8e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000339-001-000-17,O-20260406-000341-001-000-18,BUY,FLAT,0,1,1775433819801411780,2026-04-06 00:03:39.801411780+00:00,1775433821053341020,2026-04-06 00:03:41.053341020+00:00,1251929240,6599.5,6599.75,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260406-000341-001-000-19,O-20260406-000346-001-000-20,SELL,FLAT,0,1,1775433821053341020,2026-04-06 00:03:41.053341020+00:00,1775433826378301014,2026-04-06 00:03:46.378301014+00:00,5324959994,6599.75,6599.0,['0.00 USD'],0.00011,0.75 USD,True
