,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2026-03-16 00:00:00+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],True,{}
2026-03-16 00:00:00.006916615+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:12.217092959+00:00,1000006.75,0.00,1000006.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:12.217092959+00:00,1000006.75,0.00,1000006.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:58.563234621+00:00,1000007.75,0.00,1000007.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:58.563234621+00:00,1000007.75,0.00,1000007.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:59.930803995+00:00,1000008.00,0.00,1000008.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:01:59.930803995+00:00,1000008.00,0.00,1000008.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:02:05.926061573+00:00,1000010.50,0.00,1000010.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:02:05.926061573+00:00,1000010.50,0.00,1000010.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:07.081621649+00:00,1000017.50,0.00,1000017.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:07.081621649+00:00,1000017.50,0.00,1000017.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:37.503014770+00:00,1000018.50,0.00,1000018.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:37.503014770+00:00,1000018.50,0.00,1000018.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:43.912350317+00:00,1000019.00,0.00,1000019.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:03:43.912350317+00:00,1000019.00,0.00,1000019.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:03.599587210+00:00,1000021.00,0.00,1000021.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:03.599587210+00:00,1000021.00,0.00,1000021.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:08.579255898+00:00,1000022.50,0.00,1000022.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:08.579255898+00:00,1000022.50,0.00,1000022.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:17.619818022+00:00,1000023.75,0.00,1000023.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:17.619818022+00:00,1000023.75,0.00,1000023.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:46.421978693+00:00,1000024.75,0.00,1000024.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:46.421978693+00:00,1000024.75,0.00,1000024.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:49.123362520+00:00,1000025.00,0.00,1000025.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:49.123362520+00:00,1000025.00,0.00,1000025.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:52.427415263+00:00,1000026.00,0.00,1000026.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:52.427415263+00:00,1000026.00,0.00,1000026.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:58.424782672+00:00,1000026.25,0.00,1000026.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:04:58.424782672+00:00,1000026.25,0.00,1000026.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:05:09.780714970+00:00,1000026.50,0.00,1000026.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:05:09.780714970+00:00,1000026.50,0.00,1000026.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:05:13.525791296+00:00,1000026.75,0.00,1000026.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:05:13.525791296+00:00,1000026.75,0.00,1000026.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:06:03.613565059+00:00,1000029.00,0.00,1000029.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:06:03.613565059+00:00,1000029.00,0.00,1000029.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:06:32.856428719+00:00,1000029.75,0.00,1000029.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:06:32.856428719+00:00,1000029.75,0.00,1000029.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:08:13.376179178+00:00,1000035.00,0.00,1000035.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:08:13.376179178+00:00,1000035.00,0.00,1000035.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:08:46.102318640+00:00,1000036.50,0.00,1000036.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:08:46.102318640+00:00,1000036.50,0.00,1000036.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:09:14.688738978+00:00,1000036.75,0.00,1000036.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:09:14.688738978+00:00,1000036.75,0.00,1000036.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:09:32.332988242+00:00,1000036.25,0.00,1000036.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:09:32.332988242+00:00,1000036.25,0.00,1000036.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:09.275615776+00:00,1000037.75,0.00,1000037.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:09.275615776+00:00,1000037.75,0.00,1000037.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:13.887103034+00:00,1000038.00,0.00,1000038.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:13.887103034+00:00,1000038.00,0.00,1000038.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:19.717201011+00:00,1000039.00,0.00,1000039.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:10:19.717201011+00:00,1000039.00,0.00,1000039.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:11:38.941484415+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:11:38.941484415+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:12:00.544947433+00:00,1000041.75,0.00,1000041.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:12:00.544947433+00:00,1000041.75,0.00,1000041.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:12:24.344578119+00:00,1000041.00,0.00,1000041.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:12:24.344578119+00:00,1000041.00,0.00,1000041.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:13:14.624748579+00:00,1000042.50,0.00,1000042.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:13:14.624748579+00:00,1000042.50,0.00,1000042.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:13:42.626547242+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:13:42.626547242+00:00,1000042.25,0.00,1000042.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:14:04.838862990+00:00,1000043.25,0.00,1000043.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:14:04.838862990+00:00,1000043.25,0.00,1000043.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:14:35.136001789+00:00,1000044.00,0.00,1000044.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:14:35.136001789+00:00,1000044.00,0.00,1000044.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:01.983824523+00:00,1000045.00,0.00,1000045.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:01.983824523+00:00,1000045.00,0.00,1000045.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:04.170038069+00:00,1000045.50,0.00,1000045.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:04.170038069+00:00,1000045.50,0.00,1000045.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:17.838133823+00:00,1000046.00,0.00,1000046.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:17.838133823+00:00,1000046.00,0.00,1000046.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:20.153370312+00:00,1000046.50,0.00,1000046.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:20.153370312+00:00,1000046.50,0.00,1000046.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:34.692091901+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:34.692091901+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:39.474763872+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:15:39.474763872+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:09.763931955+00:00,1000048.00,0.00,1000048.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:09.763931955+00:00,1000048.00,0.00,1000048.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:11.812125570+00:00,1000048.25,0.00,1000048.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:11.812125570+00:00,1000048.25,0.00,1000048.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:35.885558751+00:00,1000049.00,0.00,1000049.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:35.885558751+00:00,1000049.00,0.00,1000049.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:48.510361089+00:00,1000048.50,0.00,1000048.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:48.510361089+00:00,1000048.50,0.00,1000048.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:52.218258440+00:00,1000048.25,0.00,1000048.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:52.218258440+00:00,1000048.25,0.00,1000048.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:53.425741136+00:00,1000048.00,0.00,1000048.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:53.425741136+00:00,1000048.00,0.00,1000048.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:54.651138562+00:00,1000047.50,0.00,1000047.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:54.651138562+00:00,1000047.50,0.00,1000047.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:59.477411717+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:16:59.477411717+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:17:17.726425200+00:00,1000046.50,0.00,1000046.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:17:17.726425200+00:00,1000046.50,0.00,1000046.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-16 00:17:21.637611633+00:00,1000047.00,0.00,1000047.00,USD,GLBX-001,MARGIN,USD,[],False,{}
