trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-001,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-001,MARKET,BUY,1,GTC,False,False,1,TAKER,4638.6,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000004-001-000-1,,f2bd50da-3c21-4626-b3bb-8e0dabec35b8,2026-04-06 00:00:04.451136588+00:00,2026-04-06 00:00:04.451136588+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-002,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-002,MARKET,SELL,1,GTC,True,False,1,TAKER,4635.8,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000008-001-000-2,,09eeeb49-72ef-4e1a-bc85-88ad29d4c02a,2026-04-06 00:00:08.345956223+00:00,2026-04-06 00:00:08.345956223+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-003,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-003,MARKET,SELL,1,GTC,False,False,1,TAKER,4635.8,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000008-001-000-3,,1d40bffc-1eab-4af5-9a19-83772384e306,2026-04-06 00:00:08.345956223+00:00,2026-04-06 00:00:08.345956223+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-004,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-004,MARKET,BUY,1,GTC,True,False,1,TAKER,4636.4,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000023-001-000-4,,0819d7cf-8306-42f5-94f7-84a3c2994c93,2026-04-06 00:00:23.748700675+00:00,2026-04-06 00:00:23.748700675+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-005,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-005,MARKET,BUY,1,GTC,False,False,1,TAKER,4636.4,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000023-001-000-5,,9f8d4e05-3142-4fe1-9b94-cfb7aa067f1e,2026-04-06 00:00:23.748700675+00:00,2026-04-06 00:00:23.748700675+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-006,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-006,MARKET,SELL,1,GTC,True,False,1,TAKER,4633.0,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000026-001-000-6,,ab36ec14-f52e-4dc0-b85b-16dbbce56f22,2026-04-06 00:00:26.410180423+00:00,2026-04-06 00:00:26.410180423+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-007,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-007,MARKET,SELL,1,GTC,False,False,1,TAKER,4633.0,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000026-001-000-7,,d79c7433-51a8-4db5-8990-0cc60de2c395,2026-04-06 00:00:26.410180423+00:00,2026-04-06 00:00:26.410180423+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-008,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-008,MARKET,BUY,1,GTC,True,False,1,TAKER,4635.0,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000028-001-000-8,,686a2bc2-4ece-40b4-a465-891550b24fac,2026-04-06 00:00:28.656461070+00:00,2026-04-06 00:00:28.656461070+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-009,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-009,MARKET,BUY,1,GTC,False,False,1,TAKER,4635.0,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000028-001-000-9,,00db3807-b952-441b-be6a-78610892c023,2026-04-06 00:00:28.656461070+00:00,2026-04-06 00:00:28.656461070+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-010,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-010,MARKET,SELL,1,GTC,True,False,1,TAKER,4634.3,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000046-001-000-10,,97806ce4-133e-4970-ae23-f714e6aba209,2026-04-06 00:00:46.615155916+00:00,2026-04-06 00:00:46.615155916+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-011,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-011,MARKET,SELL,1,GTC,False,False,1,TAKER,4634.3,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000046-001-000-11,,0cac85d1-cfb6-498c-a079-931f028367a8,2026-04-06 00:00:46.615155916+00:00,2026-04-06 00:00:46.615155916+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-012,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-012,MARKET,BUY,1,GTC,True,False,1,TAKER,4636.1,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000053-001-000-12,,1159c7b9-4eff-46a9-9c99-58847a3b2cdb,2026-04-06 00:00:53.148687895+00:00,2026-04-06 00:00:53.148687895+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-013,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-013,MARKET,BUY,1,GTC,False,False,1,TAKER,4636.1,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000053-001-000-13,,69fd8d99-fec7-4e50-80b0-ec517badfc1d,2026-04-06 00:00:53.148687895+00:00,2026-04-06 00:00:53.148687895+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-014,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-014,MARKET,SELL,1,GTC,True,False,1,TAKER,4636.1,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000101-001-000-14,,daca0fe1-99b7-4412-bd11-680c40cc0cae,2026-04-06 00:01:01.787463207+00:00,2026-04-06 00:01:01.787463207+00:00
BACKTESTER-001,OFIv1Strategy-000,GCM6.GLBX,GLBX-1-015,GCM6.GLBX-OFIv1Strategy-000,GLBX-001,GLBX-1-015,MARKET,SELL,1,GTC,False,False,1,TAKER,4636.1,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,MY_GENERIC_ALGO,,O-20260406-000101-001-000-15,,1e8de158-e138-45ce-b50d-3e20a3997fc9,2026-04-06 00:01:01.787463207+00:00,2026-04-06 00:01:01.787463207+00:00
