trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000000-001-000-1,O-20260310-000026-001-000-2,SELL,FLAT,0,1,1773100800280038499,2026-03-10 00:00:00.280038499+00:00,1773100826397269303,2026-03-10 00:00:26.397269303+00:00,26117230804,6823.0,6822.5,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000026-001-000-3,O-20260310-000042-001-000-4,BUY,FLAT,0,1,1773100826397269303,2026-03-10 00:00:26.397269303+00:00,1773100842996799570,2026-03-10 00:00:42.996799570+00:00,16599530267,6822.5,6822.0,['0.00 USD'],-7e-05,-0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000042-001-000-5,O-20260310-000146-001-000-6,SELL,FLAT,0,1,1773100842996799570,2026-03-10 00:00:42.996799570+00:00,1773100906770745542,2026-03-10 00:01:46.770745542+00:00,63773945972,6822.0,6818.75,['0.00 USD'],0.00048,3.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000146-001-000-7,O-20260310-000347-001-000-8,BUY,FLAT,0,1,1773100906770745542,2026-03-10 00:01:46.770745542+00:00,1773101027932756928,2026-03-10 00:03:47.932756928+00:00,121162011386,6818.75,6824.0,['0.00 USD'],0.00077,5.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000347-001-000-9,O-20260310-000602-001-000-10,SELL,FLAT,0,1,1773101027932756928,2026-03-10 00:03:47.932756928+00:00,1773101162826901744,2026-03-10 00:06:02.826901744+00:00,134894144816,6824.0,6823.25,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000602-001-000-11,O-20260310-000631-001-000-12,BUY,FLAT,0,1,1773101162826901744,2026-03-10 00:06:02.826901744+00:00,1773101191888239042,2026-03-10 00:06:31.888239042+00:00,29061337298,6823.25,6822.5,['0.00 USD'],-0.00011,-0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000631-001-000-13,O-20260310-000713-001-000-14,SELL,FLAT,0,1,1773101191888239042,2026-03-10 00:06:31.888239042+00:00,1773101233617152047,2026-03-10 00:07:13.617152047+00:00,41728913005,6822.5,6820.25,['0.00 USD'],0.00033,2.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000713-001-000-15,O-20260310-000749-001-000-16,BUY,FLAT,0,1,1773101233617152047,2026-03-10 00:07:13.617152047+00:00,1773101269178136562,2026-03-10 00:07:49.178136562+00:00,35560984515,6820.25,6819.25,['0.00 USD'],-0.00015,-1.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-000749-001-000-17,O-20260310-001046-001-000-18,SELL,FLAT,0,1,1773101269178136562,2026-03-10 00:07:49.178136562+00:00,1773101446580108414,2026-03-10 00:10:46.580108414+00:00,177401971852,6819.25,6816.0,['0.00 USD'],0.00048,3.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260310-001046-001-000-19,O-20260310-001050-001-000-20,BUY,FLAT,0,1,1773101446580108414,2026-03-10 00:10:46.580108414+00:00,1773101450222425826,2026-03-10 00:10:50.222425826+00:00,3642317412,6816.0,6815.5,['0.00 USD'],-7e-05,-0.50 USD,True
