trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000000-001-000-1,O-20260317-000106-001-000-2,SELL,FLAT,0,1,1773705600027929978,2026-03-17 00:00:00.027929978+00:00,1773705666131763527,2026-03-17 00:01:06.131763527+00:00,66103833549,6752.25,6747.5,['0.00 USD'],0.0007,4.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000106-001-000-3,O-20260317-000109-001-000-4,BUY,FLAT,0,1,1773705666131763527,2026-03-17 00:01:06.131763527+00:00,1773705669752046171,2026-03-17 00:01:09.752046171+00:00,3620282644,6747.5,6748.0,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000118-001-000-8,O-20260317-000119-001-000-9,BUY,FLAT,0,1,1773705678208173511,2026-03-17 00:01:18.208173511+00:00,1773705679279315717,2026-03-17 00:01:19.279315717+00:00,1071142206,6747.5,6747.5,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000120-001-000-11,O-20260317-000144-001-000-12,SELL,FLAT,0,1,1773705680299339779,2026-03-17 00:01:20.299339779+00:00,1773705704897473551,2026-03-17 00:01:44.897473551+00:00,24598133772,6747.75,6747.25,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000144-001-000-13,O-20260317-000149-001-000-14,BUY,FLAT,0,1,1773705704897473551,2026-03-17 00:01:44.897473551+00:00,1773705709390043137,2026-03-17 00:01:49.390043137+00:00,4492569586,6747.25,6747.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000149-001-000-15,O-20260317-000234-001-000-16,SELL,FLAT,0,1,1773705709390043137,2026-03-17 00:01:49.390043137+00:00,1773705754144221099,2026-03-17 00:02:34.144221099+00:00,44754177962,6747.25,6745.25,['0.00 USD'],0.0003,2.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000235-001-000-18,O-20260317-000309-001-000-19,BUY,FLAT,0,1,1773705755832640991,2026-03-17 00:02:35.832640991+00:00,1773705789161804858,2026-03-17 00:03:09.161804858+00:00,33329163867,6745.25,6746.0,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000309-001-000-20,O-20260317-000311-001-000-21,SELL,FLAT,0,1,1773705789161804858,2026-03-17 00:03:09.161804858+00:00,1773705791954615133,2026-03-17 00:03:11.954615133+00:00,2792810275,6746.0,6746.0,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000316-001-000-24,O-20260317-000328-001-000-25,BUY,FLAT,0,1,1773705796201584089,2026-03-17 00:03:16.201584089+00:00,1773705808439744589,2026-03-17 00:03:28.439744589+00:00,12238160500,6746.25,6746.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000343-001-000-30,O-20260317-000441-001-000-31,SELL,FLAT,0,1,1773705823564977319,2026-03-17 00:03:43.564977319+00:00,1773705881180018451,2026-03-17 00:04:41.180018451+00:00,57615041132,6746.75,6744.25,['0.00 USD'],0.00037,2.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000441-001-000-32,O-20260317-000442-001-000-33,BUY,FLAT,0,1,1773705881180018451,2026-03-17 00:04:41.180018451+00:00,1773705882544609549,2026-03-17 00:04:42.544609549+00:00,1364591098,6744.25,6744.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000451-001-000-35,O-20260317-000524-001-000-36,BUY,FLAT,0,1,1773705891003713976,2026-03-17 00:04:51.003713976+00:00,1773705924156997093,2026-03-17 00:05:24.156997093+00:00,33153283117,6744.25,6744.75,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000533-001-000-41,O-20260317-000546-001-000-42,BUY,FLAT,0,1,1773705933173482880,2026-03-17 00:05:33.173482880+00:00,1773705946916416063,2026-03-17 00:05:46.916416063+00:00,13742933183,6745.25,6745.5,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000552-001-000-44,O-20260317-000705-001-000-45,BUY,FLAT,0,1,1773705952743151072,2026-03-17 00:05:52.743151072+00:00,1773706025868948693,2026-03-17 00:07:05.868948693+00:00,73125797621,6745.5,6748.0,['0.00 USD'],0.00037,2.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000730-001-000-50,O-20260317-000802-001-000-51,SELL,FLAT,0,1,1773706050220816936,2026-03-17 00:07:30.220816936+00:00,1773706082601557026,2026-03-17 00:08:02.601557026+00:00,32380740090,6748.25,6747.0,['0.00 USD'],0.00019,1.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000811-001-000-54,O-20260317-000821-001-000-55,SELL,FLAT,0,1,1773706091639431863,2026-03-17 00:08:11.639431863+00:00,1773706101521945744,2026-03-17 00:08:21.521945744+00:00,9882513881,6747.75,6746.5,['0.00 USD'],0.00019,1.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000821-001-000-56,O-20260317-000825-001-000-57,BUY,FLAT,0,1,1773706101521945744,2026-03-17 00:08:21.521945744+00:00,1773706105280373895,2026-03-17 00:08:25.280373895+00:00,3758428151,6746.5,6747.0,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000825-001-000-58,O-20260317-000901-001-000-59,SELL,FLAT,0,1,1773706105280373895,2026-03-17 00:08:25.280373895+00:00,1773706141814474421,2026-03-17 00:09:01.814474421+00:00,36534100526,6747.0,6745.5,['0.00 USD'],0.00022,1.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000901-001-000-60,O-20260317-000905-001-000-61,BUY,FLAT,0,1,1773706141814474421,2026-03-17 00:09:01.814474421+00:00,1773706145005921848,2026-03-17 00:09:05.005921848+00:00,3191447427,6745.5,6745.75,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-000909-001-000-63,O-20260317-001003-001-000-64,BUY,FLAT,0,1,1773706149300312914,2026-03-17 00:09:09.300312914+00:00,1773706203325066035,2026-03-17 00:10:03.325066035+00:00,54024753121,6745.75,6747.0,['0.00 USD'],0.00019,1.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001003-001-000-65,O-20260317-001023-001-000-66,SELL,FLAT,0,1,1773706203325066035,2026-03-17 00:10:03.325066035+00:00,1773706223268069877,2026-03-17 00:10:23.268069877+00:00,19943003842,6747.0,6746.75,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001023-001-000-67,O-20260317-001029-001-000-68,BUY,FLAT,0,1,1773706223268069877,2026-03-17 00:10:23.268069877+00:00,1773706229080662882,2026-03-17 00:10:29.080662882+00:00,5812593005,6746.75,6746.5,['0.00 USD'],-4e-05,-0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001029-001-000-69,O-20260317-001052-001-000-70,SELL,FLAT,0,1,1773706229080662882,2026-03-17 00:10:29.080662882+00:00,1773706252279723093,2026-03-17 00:10:52.279723093+00:00,23199060211,6746.5,6746.75,['0.00 USD'],-4e-05,-0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001107-001-000-73,O-20260317-001133-001-000-74,BUY,FLAT,0,1,1773706267231851133,2026-03-17 00:11:07.231851133+00:00,1773706293615902968,2026-03-17 00:11:33.615902968+00:00,26384051835,6746.5,6746.5,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001153-001-000-79,O-20260317-001218-001-000-80,SELL,FLAT,0,1,1773706313340537429,2026-03-17 00:11:53.340537429+00:00,1773706338128043776,2026-03-17 00:12:18.128043776+00:00,24787506347,6747.0,6745.25,['0.00 USD'],0.00026,1.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001218-001-000-81,O-20260317-001231-001-000-82,BUY,FLAT,0,1,1773706338128043776,2026-03-17 00:12:18.128043776+00:00,1773706351835621533,2026-03-17 00:12:31.835621533+00:00,13707577757,6745.25,6745.75,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001239-001-000-84,O-20260317-001318-001-000-85,BUY,FLAT,0,1,1773706359512452883,2026-03-17 00:12:39.512452883+00:00,1773706398168030612,2026-03-17 00:13:18.168030612+00:00,38655577729,6745.5,6746.5,['0.00 USD'],0.00015,1.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001324-001-000-87,O-20260317-001330-001-000-88,SELL,FLAT,0,1,1773706404127723176,2026-03-17 00:13:24.127723176+00:00,1773706410670368896,2026-03-17 00:13:30.670368896+00:00,6542645720,6747.0,6747.25,['0.00 USD'],-4e-05,-0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001330-001-000-89,O-20260317-001340-001-000-90,BUY,FLAT,0,1,1773706410670368896,2026-03-17 00:13:30.670368896+00:00,1773706420066212459,2026-03-17 00:13:40.066212459+00:00,9395843563,6747.25,6747.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001340-001-000-91,O-20260317-001345-001-000-92,SELL,FLAT,0,1,1773706420066212459,2026-03-17 00:13:40.066212459+00:00,1773706425510758989,2026-03-17 00:13:45.510758989+00:00,5444546530,6747.25,6747.0,['0.00 USD'],4e-05,0.25 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001355-001-000-94,O-20260317-001440-001-000-95,SELL,FLAT,0,1,1773706435916475426,2026-03-17 00:13:55.916475426+00:00,1773706480993609242,2026-03-17 00:14:40.993609242+00:00,45077133816,6747.75,6746.0,['0.00 USD'],0.00026,1.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001450-001-000-98,O-20260317-001511-001-000-99,BUY,FLAT,0,1,1773706490951571106,2026-03-17 00:14:50.951571106+00:00,1773706511856082053,2026-03-17 00:15:11.856082053+00:00,20904510947,6746.25,6746.25,['0.00 USD'],0.0,0.00 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001514-001-000-101,O-20260317-001736-001-000-102,SELL,FLAT,0,1,1773706514554691178,2026-03-17 00:15:14.554691178+00:00,1773706656066771496,2026-03-17 00:17:36.066771496+00:00,141512080318,6746.0,6743.5,['0.00 USD'],0.00037,2.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001736-001-000-103,O-20260317-001804-001-000-104,BUY,FLAT,0,1,1773706656066771496,2026-03-17 00:17:36.066771496+00:00,1773706684889460858,2026-03-17 00:18:04.889460858+00:00,28822689362,6743.5,6744.0,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001808-001-000-106,O-20260317-001845-001-000-107,BUY,FLAT,0,1,1773706688891510809,2026-03-17 00:18:08.891510809+00:00,1773706725882633187,2026-03-17 00:18:45.882633187+00:00,36991122378,6744.5,6745.0,['0.00 USD'],7e-05,0.50 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001848-001-000-109,O-20260317-001849-001-000-110,BUY,FLAT,0,1,1773706728024600267,2026-03-17 00:18:48.024600267+00:00,1773706729801469356,2026-03-17 00:18:49.801469356+00:00,1776869089,6744.75,6745.5,['0.00 USD'],0.00011,0.75 USD,True
BACKTESTER-001,OracleStrategy-000,MESM6.GLBX,GLBX-001,O-20260317-001851-001-000-112,O-20260317-001852-001-000-113,SELL,FLAT,0,1,1773706731213618178,2026-03-17 00:18:51.213618178+00:00,1773706732431433467,2026-03-17 00:18:52.431433467+00:00,1217815289,6745.5,6745.75,['0.00 USD'],-4e-05,-0.25 USD,True
